source,mapId,villageCode,district,districtName,taluk,hobli,village,surveyNumber,surveyNumbers,mapImageUrl,imageFile,imageMissing,listPage,listRow
landrecords-lake-digital,1867211,18672,BENGALURU,Bengaluru Urban,bangalore-South,BEGURU - 1,VANKOJIRAV KHANE,11,11,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1867211.jpg,data/cache/landrecords_lakes/images/images/1867211.jpg,False,16,15
landrecords-lake-digital,1915547,19155,BENGALURU,Bengaluru Urban,Bangalore-East,BIDARAHALLI2,VARANASI,47,47,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1915547.jpg,data/cache/landrecords_lakes/images/images/1915547.jpg,False,16,16
landrecords-lake-digital,19099134,19099,BENGALURU,Bengaluru Urban,Bangalore-East,VARTURU1,VARTURU,134,134,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c19099134.jpg,data/cache/landrecords_lakes/images/images/19099134.jpg,False,16,17
landrecords-lake-digital,19099157,19099,BENGALURU,Bengaluru Urban,Bangalore-East,VARTURU1,VARTURU,157,157,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c19099157.jpg,data/cache/landrecords_lakes/images/images/19099157.jpg,False,16,18
landrecords-lake-digital,1865828,18658,BENGALURU,Bengaluru Urban,bangalore-South,UTTARAHALLI -4,VASANTAPURA,28,28,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1865828.jpg,data/cache/landrecords_lakes/images/images/1865828.jpg,False,16,19
landrecords-lake-digital,186586,18658,BENGALURU,Bengaluru Urban,bangalore-South,UTTARAHALLI -4,VASANTAPURA,6,6,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c186586.jpg,data/cache/landrecords_lakes/images/images/186586.jpg,False,17,0
landrecords-lake-digital,1926526,19265,BENGALURU,Bengaluru Urban,Bangalore North(Additional),YALAHANKA3,VEERASAGARA,26,26,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1926526.jpg,data/cache/landrecords_lakes/images/images/1926526.jpg,False,17,1
landrecords-lake-digital,1923939,19239,BENGALURU,Bengaluru Urban,Bangalore North(Additional),YALAHANKA1,VENKATALA,39,39,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1923939.jpg,data/cache/landrecords_lakes/images/images/1923939.jpg,False,17,2
landrecords-lake-digital,1926012,19260,BENGALURU,Bengaluru Urban,Bangalore North(Additional),YALAHANKA2,VENKATESHAPURA,12,12,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1926012.jpg,data/cache/landrecords_lakes/images/images/1926012.jpg,False,17,3
landrecords-lake-digital,1920513,19205,BENGALURU,Bengaluru Urban,Bangalore-East,Marathahalli,VIBHUTIPURA,13,13,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1920513.jpg,data/cache/landrecords_lakes/images/images/1920513.jpg,False,17,4
landrecords-lake-digital,19205175,19205,BENGALURU,Bengaluru Urban,Bangalore-East,Marathahalli,VIBHUTIPURA,175,175,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c19205175.jpg,data/cache/landrecords_lakes/images/images/19205175.jpg,False,17,5
landrecords-lake-digital,1919542,19195,BENGALURU,Bengaluru Urban,Bangalore-East,Mahadevapura,VIJANAPURA,42,42,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1919542.jpg,data/cache/landrecords_lakes/images/images/1919542.jpg,False,17,6
landrecords-lake-digital,4006359,40063,BENGALURU,Bengaluru Urban,BANGALORE-SOUTH,UTTARAHALLI,Yadiyur,59,59,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c4006359.jpg,data/cache/landrecords_lakes/images/images/4006359.jpg,False,17,7
landrecords-lake-digital,4006226,40062,BENGALURU,Bengaluru Urban,BANGALORE-SOUTH,UTTARAHALLI,Yadiyurnagasandra,26,26,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c4006226.jpg,data/cache/landrecords_lakes/images/images/4006226.jpg,False,17,8
landrecords-lake-digital,186136,18613,BENGALURU,Bengaluru Urban,bangalore-South,UTTARAHALLI -1,YALACHENAHALLI,6,6,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c186136.jpg,data/cache/landrecords_lakes/images/images/186136.jpg,False,17,9
landrecords-lake-digital,1924639,19246,BENGALURU,Bengaluru Urban,Bangalore North(Additional),YALAHANKA1,YALAHANKA,39,39,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1924639.jpg,data/cache/landrecords_lakes/images/images/1924639.jpg,False,17,10
landrecords-lake-digital,1924755,19247,BENGALURU,Bengaluru Urban,Bangalore North(Additional),YALAHANKA1,YALAHANKA A KERE,55,55,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1924755.jpg,data/cache/landrecords_lakes/images/images/1924755.jpg,False,17,11
landrecords-lake-digital,1909462,19094,BENGALURU,Bengaluru Urban,Bangalore-East,VARTURU1,YAMALURU,62,62,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1909462.jpg,data/cache/landrecords_lakes/images/images/1909462.jpg,False,17,12
landrecords-lake-digital,40003114,40003,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,Yeshwanthapura,yeshwanthapura,114,114,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c40003114.jpg,data/cache/landrecords_lakes/images/images/40003114.jpg,False,17,13
