source,mapId,villageCode,district,districtName,taluk,hobli,village,surveyNumber,surveyNumbers,mapImageUrl,imageFile,imageMissing,listPage,listRow
landrecords-lake-survey,2044251,20442,Bangalore Rural,Bengaluru Rural,Hoskote,NANDAGUDI,A VADDAHALLI,51,51,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2044251.jpg,data/cache/landrecords_lakes/images/scanimages/2044251.jpg,False,1,0
landrecords-lake-survey,2003511,20035,Bangalore Rural,Bengaluru Rural,Devanahalli,KASABA,ABACHIKKANAHALLI,11,11,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2003511.jpg,data/cache/landrecords_lakes/images/scanimages/2003511.jpg,False,1,1
landrecords-lake-survey,1849575,18495,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,YASHAVANTAPURA1,ABBAGERE,75,75,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1849575.jpg,data/cache/landrecords_lakes/images/scanimages/1849575.jpg,False,1,2
landrecords-lake-survey,1991325,19913,Bangalore Rural,Bengaluru Rural,Doddaballapura,TUBAGERE,ACHARLAHALLI,25,25,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1991325.jpg,data/cache/landrecords_lakes/images/scanimages/1991325.jpg,False,1,3
landrecords-lake-survey,1853822,18538,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,DASANAPURA1,ADAKAMARANAHALLI,22,22,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1853822.jpg,data/cache/landrecords_lakes/images/scanimages/1853822.jpg,False,1,4
landrecords-lake-survey,1977245,19772,Bangalore Rural,Bengaluru Rural,Doddaballapura,SASALU,ADAKAVALA,45,45,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1977245.jpg,data/cache/landrecords_lakes/images/scanimages/1977245.jpg,False,1,5
landrecords-lake-survey,197727,19772,Bangalore Rural,Bengaluru Rural,Doddaballapura,SASALU,ADAKAVALA,7,7,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c197727.jpg,data/cache/landrecords_lakes/images/scanimages/197727.jpg,False,1,6
landrecords-lake-survey,19392121,19392,BENGALURU,Bengaluru Urban,Bangalore North(Additional),HESARUGHATTA2,ADDEVISHVANATHAPURA,121,121,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c19392121.jpg,data/cache/landrecords_lakes/images/scanimages/19392121.jpg,False,1,7
landrecords-lake-survey,1939242,19392,BENGALURU,Bengaluru Urban,Bangalore North(Additional),HESARUGHATTA2,ADDEVISHVANATHAPURA,42,42,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1939242.jpg,data/cache/landrecords_lakes/images/scanimages/1939242.jpg,False,1,8
landrecords-lake-survey,1939293,19392,BENGALURU,Bengaluru Urban,Bangalore North(Additional),HESARUGHATTA2,ADDEVISHVANATHAPURA,93,93,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1939293.jpg,data/cache/landrecords_lakes/images/scanimages/1939293.jpg,False,1,9
landrecords-lake-survey,1937055,19370,BENGALURU,Bengaluru Urban,Bangalore North(Additional),HESARUGHATTA2,ADDIGANAHALLI,55,55,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1937055.jpg,data/cache/landrecords_lakes/images/scanimages/1937055.jpg,False,1,10
landrecords-lake-survey,1937072,19370,BENGALURU,Bengaluru Urban,Bangalore North(Additional),HESARUGHATTA2,ADDIGANAHALLI,72,72,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1937072.jpg,data/cache/landrecords_lakes/images/scanimages/1937072.jpg,False,1,11
landrecords-lake-survey,19006128,19006,BENGALURU,Bengaluru Urban,Anekal,SARJAPURA2,ADIGARAKALLAHALLI,128,128,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c19006128.jpg,data/cache/landrecords_lakes/images/scanimages/19006128.jpg,False,1,12
landrecords-lake-survey,1900665,19006,BENGALURU,Bengaluru Urban,Anekal,SARJAPURA2,ADIGARAKALLAHALLI,65,65,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1900665.jpg,data/cache/landrecords_lakes/images/scanimages/1900665.jpg,False,1,13
landrecords-lake-survey,18946115,18946,BENGALURU,Bengaluru Urban,Anekal,ATTIBELE1,ADIGONDANA HALLI,115,115,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c18946115.jpg,data/cache/landrecords_lakes/images/scanimages/18946115.jpg,False,1,14
landrecords-lake-survey,18946117,18946,BENGALURU,Bengaluru Urban,Anekal,ATTIBELE1,ADIGONDANA HALLI,117,117,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c18946117.jpg,data/cache/landrecords_lakes/images/scanimages/18946117.jpg,False,1,15
landrecords-lake-survey,1894628,18946,BENGALURU,Bengaluru Urban,Anekal,ATTIBELE1,ADIGONDANA HALLI,28,28,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1894628.jpg,,True,1,16
landrecords-lake-survey,1971650,19716,Bangalore Rural,Bengaluru Rural,Doddaballapura,KASABA,ADINARAYANA HOSAHALLI,50,50,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1971650.jpg,data/cache/landrecords_lakes/images/scanimages/1971650.jpg,False,1,17
landrecords-lake-survey,1867033,18670,BENGALURU,Bengaluru Urban,bangalore-South,BEGURU - 1,ADUGODI,33,33,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1867033.jpg,,True,1,18
landrecords-lake-survey,1867058,18670,BENGALURU,Bengaluru Urban,bangalore-South,BEGURU - 1,ADUGODI,58,58,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1867058.jpg,,True,1,19
landrecords-lake-survey,1886517,18865,BENGALURU,Bengaluru Urban,Anekal,KASABA,ADURU,17,17,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1886517.jpg,data/cache/landrecords_lakes/images/scanimages/1886517.jpg,False,2,0
landrecords-lake-survey,1886534,18865,BENGALURU,Bengaluru Urban,Anekal,KASABA,ADURU,34,34,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1886534.jpg,data/cache/landrecords_lakes/images/scanimages/1886534.jpg,False,2,1
landrecords-lake-survey,200864,20086,Bangalore Rural,Bengaluru Rural,Devanahalli,CHANNARAYAPATTANA,AGALAKOTE,4,4,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c200864.jpg,data/cache/landrecords_lakes/images/scanimages/200864.jpg,False,2,2
landrecords-lake-survey,19522100,19522,Bangalore Rural,Bengaluru Rural,Nelamangala,SOMPURA,AGALAKUPPE,100,100,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c19522100.jpg,data/cache/landrecords_lakes/images/scanimages/19522100.jpg,False,2,3
landrecords-lake-survey,1952244,19522,Bangalore Rural,Bengaluru Rural,Nelamangala,SOMPURA,AGALAKUPPE,44,44,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1952244.jpg,data/cache/landrecords_lakes/images/scanimages/1952244.jpg,False,2,4
landrecords-lake-survey,18675103,18675,BENGALURU,Bengaluru Urban,bangalore-South,BEGURU - 1,AGARA,103,103,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c18675103.jpg,data/cache/landrecords_lakes/images/scanimages/18675103.jpg,False,2,5
landrecords-lake-survey,18761103,18761,BENGALURU,Bengaluru Urban,bangalore-South,KENGERI - 3,AGARA,103,103,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c18761103.jpg,,True,2,6
landrecords-lake-survey,1867543,18675,BENGALURU,Bengaluru Urban,bangalore-South,BEGURU - 1,AGARA,43,43,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1867543.jpg,data/cache/landrecords_lakes/images/scanimages/1867543.jpg,False,2,7
landrecords-lake-survey,186756,18675,BENGALURU,Bengaluru Urban,bangalore-South,BEGURU - 1,AGARA,6,6,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c186756.jpg,data/cache/landrecords_lakes/images/scanimages/186756.jpg,False,2,8
landrecords-lake-survey,1876176,18761,BENGALURU,Bengaluru Urban,bangalore-South,KENGERI - 3,AGARA,76,76,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1876176.jpg,,True,2,9
landrecords-lake-survey,1867589,18675,BENGALURU,Bengaluru Urban,bangalore-South,BEGURU - 1,AGARA,89,89,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1867589.jpg,,True,2,10
landrecords-lake-survey,1876189,18761,BENGALURU,Bengaluru Urban,bangalore-South,KENGERI - 3,AGARA,89,89,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1876189.jpg,,True,2,11
landrecords-lake-survey,2042027,20420,Bangalore Rural,Bengaluru Rural,Hoskote,NANDAGUDI,AGASARAHALLI,27,27,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2042027.jpg,data/cache/landrecords_lakes/images/scanimages/2042027.jpg,False,2,12
landrecords-lake-survey,204203,20420,Bangalore Rural,Bengaluru Rural,Hoskote,NANDAGUDI,AGASARAHALLI,3,3,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c204203.jpg,data/cache/landrecords_lakes/images/scanimages/204203.jpg,False,2,13
landrecords-lake-survey,2042063,20420,Bangalore Rural,Bengaluru Rural,Hoskote,NANDAGUDI,AGASARAHALLI,63,63,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2042063.jpg,data/cache/landrecords_lakes/images/scanimages/2042063.jpg,False,2,14
landrecords-lake-survey,2042070,20420,Bangalore Rural,Bengaluru Rural,Hoskote,NANDAGUDI,AGASARAHALLI,70,70,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2042070.jpg,data/cache/landrecords_lakes/images/scanimages/2042070.jpg,False,2,15
landrecords-lake-survey,1925433,19254,BENGALURU,Bengaluru Urban,Bangalore North(Additional),YALAHANKA2,AGRAHARA,33,33,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1925433.jpg,data/cache/landrecords_lakes/images/scanimages/1925433.jpg,False,2,16
landrecords-lake-survey,4000772,40007,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,Yeshwanthapura,Agraharadasarahalli,72,72,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c4000772.jpg,data/cache/landrecords_lakes/images/scanimages/4000772.jpg,False,2,17
landrecords-lake-survey,194439,19443,Bangalore Rural,Bengaluru Rural,Nelamangala,KASABA,AHOBALAPALYA,9,9,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c194439.jpg,data/cache/landrecords_lakes/images/scanimages/194439.jpg,False,2,18
landrecords-lake-survey,20108108,20108,Bangalore Rural,Bengaluru Rural,Devanahalli,CHANNARAYAPATTANA,AIBASAPURA,108,108,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c20108108.jpg,data/cache/landrecords_lakes/images/scanimages/20108108.jpg,False,2,19
landrecords-lake-survey,20108116,20108,Bangalore Rural,Bengaluru Rural,Devanahalli,CHANNARAYAPATTANA,AIBASAPURA,116,116,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c20108116.jpg,data/cache/landrecords_lakes/images/scanimages/20108116.jpg,False,3,0
landrecords-lake-survey,20108169,20108,Bangalore Rural,Bengaluru Rural,Devanahalli,CHANNARAYAPATTANA,AIBASAPURA,169,169,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c20108169.jpg,data/cache/landrecords_lakes/images/scanimages/20108169.jpg,False,3,1
landrecords-lake-survey,2010849,20108,Bangalore Rural,Bengaluru Rural,Devanahalli,CHANNARAYAPATTANA,AIBASAPURA,49,49,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2010849.jpg,data/cache/landrecords_lakes/images/scanimages/2010849.jpg,False,3,2
landrecords-lake-survey,2010851,20108,Bangalore Rural,Bengaluru Rural,Devanahalli,CHANNARAYAPATTANA,AIBASAPURA,51,51,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2010851.jpg,data/cache/landrecords_lakes/images/scanimages/2010851.jpg,False,3,3
landrecords-lake-survey,2010891,20108,Bangalore Rural,Bengaluru Rural,Devanahalli,CHANNARAYAPATTANA,AIBASAPURA,91,91,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2010891.jpg,data/cache/landrecords_lakes/images/scanimages/2010891.jpg,False,3,4
landrecords-lake-survey,19367204,19367,BENGALURU,Bengaluru Urban,Bangalore North(Additional),HESARUGHATTA1,AIVARAKANDAPURA,204,204,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c19367204.jpg,data/cache/landrecords_lakes/images/scanimages/19367204.jpg,False,3,5
landrecords-lake-survey,1936724,19367,BENGALURU,Bengaluru Urban,Bangalore North(Additional),HESARUGHATTA1,AIVARAKANDAPURA,24,24,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1936724.jpg,data/cache/landrecords_lakes/images/scanimages/1936724.jpg,False,3,6
landrecords-lake-survey,18769112,18769,BENGALURU,Bengaluru Urban,bangalore-South,TAVAREKERE - 1,AJJANAHALLI,112,112,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c18769112.jpg,data/cache/landrecords_lakes/images/scanimages/18769112.jpg,False,3,7
landrecords-lake-survey,1876913,18769,BENGALURU,Bengaluru Urban,bangalore-South,TAVAREKERE - 1,AJJANAHALLI,13,13,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1876913.jpg,data/cache/landrecords_lakes/images/scanimages/1876913.jpg,False,3,8
landrecords-lake-survey,1876917,18769,BENGALURU,Bengaluru Urban,bangalore-South,TAVAREKERE - 1,AJJANAHALLI,17,17,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1876917.jpg,data/cache/landrecords_lakes/images/scanimages/1876917.jpg,False,3,9
landrecords-lake-survey,1876918,18769,BENGALURU,Bengaluru Urban,bangalore-South,TAVAREKERE - 1,AJJANAHALLI,18,18,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1876918.jpg,data/cache/landrecords_lakes/images/scanimages/1876918.jpg,False,3,10
landrecords-lake-survey,1876920,18769,BENGALURU,Bengaluru Urban,bangalore-South,TAVAREKERE - 1,AJJANAHALLI,20,20,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1876920.jpg,data/cache/landrecords_lakes/images/scanimages/1876920.jpg,False,3,11
landrecords-lake-survey,1876925,18769,BENGALURU,Bengaluru Urban,bangalore-South,TAVAREKERE - 1,AJJANAHALLI,25,25,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1876925.jpg,data/cache/landrecords_lakes/images/scanimages/1876925.jpg,False,3,12
landrecords-lake-survey,1876948,18769,BENGALURU,Bengaluru Urban,bangalore-South,TAVAREKERE - 1,AJJANAHALLI,48,48,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1876948.jpg,data/cache/landrecords_lakes/images/scanimages/1876948.jpg,False,3,13
landrecords-lake-survey,1876964,18769,BENGALURU,Bengaluru Urban,bangalore-South,TAVAREKERE - 1,AJJANAHALLI,64,64,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1876964.jpg,data/cache/landrecords_lakes/images/scanimages/1876964.jpg,False,3,14
landrecords-lake-survey,187697,18769,BENGALURU,Bengaluru Urban,bangalore-South,TAVAREKERE - 1,AJJANAHALLI,7,7,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c187697.jpg,data/cache/landrecords_lakes/images/scanimages/187697.jpg,False,3,15
landrecords-lake-survey,1876970,18769,BENGALURU,Bengaluru Urban,bangalore-South,TAVAREKERE - 1,AJJANAHALLI,70,70,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1876970.jpg,data/cache/landrecords_lakes/images/scanimages/1876970.jpg,False,3,16
landrecords-lake-survey,1876975,18769,BENGALURU,Bengaluru Urban,bangalore-South,TAVAREKERE - 1,AJJANAHALLI,75,75,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1876975.jpg,data/cache/landrecords_lakes/images/scanimages/1876975.jpg,False,3,17
landrecords-lake-survey,1988423,19884,Bangalore Rural,Bengaluru Rural,Doddaballapura,DODDABELAVANGALA,AKKATAMMANAHALLI,23,23,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1988423.jpg,data/cache/landrecords_lakes/images/scanimages/1988423.jpg,False,3,18
landrecords-lake-survey,4004280,40042,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,kasaba,Akkithimmanahalli,80,80,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c4004280.jpg,data/cache/landrecords_lakes/images/scanimages/4004280.jpg,False,3,19
landrecords-lake-survey,2005146,20051,Bangalore Rural,Bengaluru Rural,Devanahalli,KASABA,AKKUPETE,46,46,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2005146.jpg,data/cache/landrecords_lakes/images/scanimages/2005146.jpg,False,4,0
landrecords-lake-survey,2005147,20051,Bangalore Rural,Bengaluru Rural,Devanahalli,KASABA,AKKUPETE,47,47,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2005147.jpg,data/cache/landrecords_lakes/images/scanimages/2005147.jpg,False,4,1
landrecords-lake-survey,2005167,20051,Bangalore Rural,Bengaluru Rural,Devanahalli,KASABA,AKKUPETE,67,67,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2005167.jpg,data/cache/landrecords_lakes/images/scanimages/2005167.jpg,False,4,2
landrecords-lake-survey,2005169,20051,Bangalore Rural,Bengaluru Rural,Devanahalli,KASABA,AKKUPETE,69,69,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2005169.jpg,data/cache/landrecords_lakes/images/scanimages/2005169.jpg,False,4,3
landrecords-lake-survey,2006731,20067,Bangalore Rural,Bengaluru Rural,Devanahalli,KASABA,AKLENAHALLI,31,31,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2006731.jpg,data/cache/landrecords_lakes/images/scanimages/2006731.jpg,False,4,4
landrecords-lake-survey,2028313,20283,Bangalore Rural,Bengaluru Rural,Hoskote,JADIGENAHALLI,ALAGONDANAHALLI,13,13,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2028313.jpg,data/cache/landrecords_lakes/images/scanimages/2028313.jpg,False,4,5
landrecords-lake-survey,2028321,20283,Bangalore Rural,Bengaluru Rural,Hoskote,JADIGENAHALLI,ALAGONDANAHALLI,21,21,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2028321.jpg,data/cache/landrecords_lakes/images/scanimages/2028321.jpg,False,4,6
landrecords-lake-survey,2028330,20283,Bangalore Rural,Bengaluru Rural,Hoskote,JADIGENAHALLI,ALAGONDANAHALLI,30,30,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2028330.jpg,data/cache/landrecords_lakes/images/scanimages/2028330.jpg,False,4,7
landrecords-lake-survey,2028354,20283,Bangalore Rural,Bengaluru Rural,Hoskote,JADIGENAHALLI,ALAGONDANAHALLI,54,54,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2028354.jpg,data/cache/landrecords_lakes/images/scanimages/2028354.jpg,False,4,8
landrecords-lake-survey,2028355,20283,Bangalore Rural,Bengaluru Rural,Hoskote,JADIGENAHALLI,ALAGONDANAHALLI,55,55,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2028355.jpg,data/cache/landrecords_lakes/images/scanimages/2028355.jpg,False,4,9
landrecords-lake-survey,1970419,19704,Bangalore Rural,Bengaluru Rural,Doddaballapura,KASABA,ALAHALLI,19,19,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1970419.jpg,data/cache/landrecords_lakes/images/scanimages/1970419.jpg,False,4,10
landrecords-lake-survey,1862335,18623,BENGALURU,Bengaluru Urban,bangalore-South,UTTARAHALLI -1,ALAHALLI,35,35,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1862335.jpg,data/cache/landrecords_lakes/images/scanimages/1862335.jpg,False,4,11
landrecords-lake-survey,197047,19704,Bangalore Rural,Bengaluru Rural,Doddaballapura,KASABA,ALAHALLI,7,7,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c197047.jpg,data/cache/landrecords_lakes/images/scanimages/197047.jpg,False,4,12
landrecords-lake-survey,1977117,19771,Bangalore Rural,Bengaluru Rural,Doddaballapura,SASALU,ALAPPANAHALLI,17,17,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1977117.jpg,data/cache/landrecords_lakes/images/scanimages/1977117.jpg,False,4,13
landrecords-lake-survey,2021699,20216,Bangalore Rural,Bengaluru Rural,Hoskote,KASABA,ALAPPANAHALLI,99,99,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2021699.jpg,data/cache/landrecords_lakes/images/scanimages/2021699.jpg,False,4,14
landrecords-lake-survey,1902746,19027,BENGALURU,Bengaluru Urban,Anekal,SARJAPURA2,ALIBOMMASANDRA,46,46,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1902746.jpg,,True,4,15
landrecords-lake-survey,1902758,19027,BENGALURU,Bengaluru Urban,Anekal,SARJAPURA2,ALIBOMMASANDRA,58,58,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1902758.jpg,,True,4,16
landrecords-lake-survey,1925215,19252,BENGALURU,Bengaluru Urban,Bangalore North(Additional),YALAHANKA2,ALLALASANDRA,15,15,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1925215.jpg,data/cache/landrecords_lakes/images/scanimages/1925215.jpg,False,4,17
